date,sessionId,debut_parc,fin_parc,temps_parcours_secondes,parcours
03-01-2023,36910320390088064291672783390,03/01/2023 23:05:44,03/01/2023 23:08:08,144,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/souscription/souscription_tel4/projet,/apps/tunnel_de_souscription_v4_etape_1_projet,/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_1_projet,/souscription/souscription_tel4/projet,/apps/tunnel_de_souscription_v4_etape_1_projet"
20-10-2022,46511641611825961391666251844,20/10/2022 09:44:19,20/10/2022 09:44:19,0,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet"
03-01-2023,15219313739314094121672753157,03/01/2023 14:39:22,03/01/2023 14:44:08,285,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/estimation_tarifaire/etape_12_equipement_electromenager,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite"
14-01-2023,31122247442090205701673688822,14/01/2023 10:33:51,14/01/2023 10:42:13,503,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_6_paiement,/apps/tunnel_de_souscription_v4_etape_7_mandat,/apps/tunnel_de_souscription_v4_etape_8_confirmation"
26-10-2022,45302865758347032561666786712,26/10/2022 14:20:24,26/10/2022 14:25:17,293,"/souscription/souscription_tel4_contrat,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_connexion,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_6_paiement,/apps/tunnel_de_souscription_v4_etape_7_mandat,/apps/tunnel_de_souscription_v4_etape_8_confirmation"
08-11-2022,49685806912394843601667921193,08/11/2022 16:26:33,08/11/2022 16:26:33,0,"/souscription/souscription_tel4_contrat/confirmation,/apps/tunnel_de_souscription_v4_etape_1_projet"
07-01-2023,11913569882231256801673095995,07/01/2023 13:53:57,07/01/2023 14:17:16,1398,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_1_projet"
17-12-2022,63999828673668023471671292274,17/12/2022 16:54:27,17/12/2022 16:55:14,48,"/souscription/souscription_tel4_contrat,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_6_paiement"
09-11-2022,69026453699006243831668024222,09/11/2022 21:03:42,09/11/2022 21:05:10,88,"/apps/tunnel_de_souscription_v4_etape_6_paiement,/apps/tunnel_de_souscription_v4_etape_7_mandat,/apps/tunnel_de_souscription_v4_etape_8_confirmation"
04-01-2023,60795709756049679561672844807,04/01/2023 16:06:50,04/01/2023 16:10:52,243,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/estimation_tarifaire/etape_12_equipement_electromenager,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/souscription/souscription_tel4/coordonnees,/apps/tunnel_de_souscription_v4_etape_1_projet"
30-01-2023,16080220348769708361675081552,30/01/2023 13:37:07,30/01/2023 13:37:07,0,"/souscription/souscription_tel4_contrat,/apps/tunnel_de_souscription_v4_etape_1_projet"
08-01-2023,22143859729908855101673182854,08/01/2023 14:00:59,08/01/2023 14:12:21,681,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_connexion,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_6_paiement,/apps/tunnel_de_souscription_v4_etape_7_mandat,/apps/tunnel_de_souscription_v4_etape_8_confirmation"
10-01-2023,44029013032905795451673356723,10/01/2023 14:18:48,10/01/2023 14:18:48,0,"/souscription/souscription_tel4_contrat,/apps/tunnel_de_souscription_v4_etape_1_projet"
21-10-2022,47982573077808266861666374615,21/10/2022 19:54:07,21/10/2022 19:58:22,254,"/souscription/souscription_tel4_contrat,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_6_paiement,/apps/tunnel_de_souscription_v4_etape_7_mandat,/apps/tunnel_de_souscription_v4_etape_8_confirmation"
04-12-2022,44807265273026467511670183552,04/12/2022 20:53:12,04/12/2022 20:53:13,0,"/souscription/souscription_tel4_contrat,/apps/tunnel_de_souscription_v4_etape_1_projet"
03-01-2023,33496859912859231461672772731,03/01/2023 20:05:39,03/01/2023 20:22:21,1002,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_connexion,/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_connexion,/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_2_offre,/souscription/souscription_tel4/offre,/apps/tunnel_de_souscription_v4_etape_1_projet,/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_1_projet"
08-01-2023,52496485093455947711673205111,08/01/2023 20:11:52,08/01/2023 20:11:52,0,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet"
05-01-2023,77804309001634458281672938564,05/01/2023 18:10:05,05/01/2023 18:10:05,0,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet"
08-12-2022,47005228959957515651670529021,08/12/2022 21:06:55,08/12/2022 21:06:55,0,/apps/tunnel_de_souscription_v4_etape_3_options
09-01-2023,90577031111279958561673270738,09/01/2023 14:25:38,09/01/2023 14:28:32,174,"/vous_demenagez,/apps/tunnel_de_souscription_v4_etape_1_projet,/souscription/souscription_tel4_contrat,/apps/tunnel_de_souscription_v4_connexion,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_connexion,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_connexion,/apps/tunnel_de_souscription_v4_etape_1_projet"
06-01-2023,41983056055091928391673016254,06/01/2023 15:50:30,06/01/2023 15:51:49,79,"/decouvrir_espace_client/services_en_ligne/maitriser_consommation/ma_conso,/apps/tunnel_de_souscription_v4_etape_1_projet"
09-01-2023,66639321699259452801673258944,09/01/2023 11:19:25,09/01/2023 11:19:26,0,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet"
10-01-2023,46042799717690288681673335043,10/01/2023 08:17:23,10/01/2023 08:17:23,0,"/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_1_projet"
21-01-2023,54951023985070643841674333262,21/01/2023 21:34:23,21/01/2023 21:35:54,91,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet"
06-01-2023,86710527605242602271673036503,06/01/2023 21:25:17,06/01/2023 21:25:17,0,"/souscription/souscription_tel4/confirmation,/apps/tunnel_de_souscription_v4_etape_1_projet"
05-01-2023,24545424237159275611672926730,05/01/2023 14:52:12,05/01/2023 14:58:51,398,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_7_mandat,/apps/tunnel_de_souscription_v4_etape_8_confirmation"
04-01-2023,36493281599678032861672869782,04/01/2023 23:03:20,04/01/2023 23:13:57,637,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/estimation_tarifaire/etape_13_puissance_compteur,/apps/tunnel_de_souscription_v4_etape_1_projet"
16-01-2023,56359472095112299951673878058,16/01/2023 15:10:32,16/01/2023 15:10:32,0,"/souscription/souscription_tel4_contrat,/apps/tunnel_de_souscription_v4_etape_1_projet"
24-10-2022,75558701585833946731666609524,24/10/2022 13:05:24,24/10/2022 13:05:24,0,"/souscription/souscription_tel4_demande/projet,/apps/tunnel_de_souscription_v4_etape_1_projet"
04-01-2023,79252955943920993311672854394,04/01/2023 18:46:37,04/01/2023 18:46:37,0,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet"
06-12-2022,62791920146096309301670309255,06/12/2022 07:47:37,06/12/2022 07:47:37,0,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet"
01-02-2023,45327414030559036721675252930,01/02/2023 13:05:31,01/02/2023 13:10:24,292,"/souscription/souscription_tel4_contrat,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_connexion,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_1_projet"
05-01-2023,87543566748870787371672926033,05/01/2023 14:40:33,05/01/2023 14:40:46,13,"/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_1_projet,/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet"
05-01-2023,41285767126873263701672953191,05/01/2023 22:13:14,05/01/2023 22:13:14,0,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet"
04-01-2023,32147290435769052661672824796,04/01/2023 10:40:47,04/01/2023 10:40:47,0,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet"
06-01-2023,21553004386121228401673010390,06/01/2023 14:06:38,06/01/2023 14:09:21,163,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_6_paiement"
07-01-2023,8447475225036842191673081000,07/01/2023 09:43:34,07/01/2023 09:45:56,142,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_1_projet"
02-01-2023,25549727392146962151672666903,02/01/2023 14:53:17,02/01/2023 14:53:59,42,"/souscription/souscription_tel4_contrat,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_connexion"
29-12-2022,58494226233120224871672301505,29/12/2022 09:12:05,29/12/2022 09:12:05,0,"/souscription/souscription_tel4_contrat,/apps/tunnel_de_souscription_v4_etape_1_projet"
14-11-2022,83658182523608255111668430504,14/11/2022 13:55:04,14/11/2022 14:04:09,544,"/souscription/souscription_tel4_contrat/paiement,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_6_paiement,/apps/tunnel_de_souscription_v4_etape_7_mandat,/apps/tunnel_de_souscription_v4_etape_6_paiement,/souscription/souscription_tel4_contrat/paiement,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_6_paiement,/apps/tunnel_de_souscription_v4_etape_7_mandat,/apps/tunnel_de_souscription_v4_etape_8_confirmation"
05-01-2023,41501787446244298741672952627,05/01/2023 22:03:47,05/01/2023 22:03:47,0,"/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_1_projet"
07-01-2023,68915598359764073891673075037,07/01/2023 08:04:09,07/01/2023 08:04:10,0,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet"
04-01-2023,49532587003623313841672853121,04/01/2023 18:25:29,04/01/2023 18:28:31,183,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_6_paiement"
08-11-2022,38169757014866975551667935452,08/11/2022 20:29:10,08/11/2022 20:29:10,1,"/souscription/souscription_tel4_demande,/apps/tunnel_de_souscription_v4_etape_1_projet"
15-01-2023,43067620123079640591673740443,15/01/2023 00:55:14,15/01/2023 00:58:06,172,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_6_paiement"
